survey_wave,total_savings_final,durables_final,hogar_id,pesoEFHU,household_income_q,income_q,d_income_ratio,d_wealth_ratio,adj_ratio
3,,,,131,,,,,.12817401
3,,20350,,179,,,,,.12817401
3,,75500,,118,,,,,.12817401
3,,,,110,,,,,.12817401
3,,104000,,138,,,,,.12817401
3,,58000,,125,,,,,.12817401
3,,50400,,118,,,,,.12817401
3,,,,133,,,,,.12817401
3,,70000,,155,,,,,.12817401
3,7850.1479,520000,,149,,,,.98512805,.12817401
3,,,,181,,,,,.12817401
3,,59000,,148,,,,,.12817401
3,,,,163,,,,,.12817401
3,813.29901,,,164,,,,,.12817401
3,,5300,,171,,,,,.12817401
3,,95000,,160,,,,,.12817401
3,,76800,,127,,,,,.12817401
3,,,,143,,,,,.12817401
3,,,,89,,,,,.12817401
3,56743.031,509000,,91,,,,.89970177,.12817401
3,,54300,,163,,,,,.12817401
3,,,,151,,,,,.12817401
3,,132000,,156,,,,,.12817401
3,,,,132,,,,,.12817401
3,,,,150,,,,,.12817401
3,,170000,,111,,,,,.12817401
3,,8800,,146,,,,,.12817401
3,407.2662,,,83,,,,,.12817401
3,,,,147,,,,,.12817401
3,,,,174,,,,,.12817401
3,,,,150,,,,,.12817401
3,,,,133,,,,,.12817401
3,4816.4077,,,187,,,,,.12817401
3,,23000,,107,,,,,.12817401
3,972.98761,,,136,,,,,.12817401
3,,,,174,,,,,.12817401
3,3349.5696,53500,,122,,,,.94108015,.12817401
3,670.73676,61000,,184,,,,.98912388,.12817401
3,,,,74,,,,,.12817401
3,,61000,,97,,,,,.12817401
3,,,,82,,,,,.12817401
3,83.327385,60000,,100,,,,.99861312,.12817401
3,19.650957,40300,,114,,,,.99951261,.12817401
3,228.83928,24000,,148,,,,.99055511,.12817401
3,3571.3906,48000,,151,,,,.93074858,.12817401
3,15412.328,,,142,,,,,.12817401
3,,44500,,153,,,,,.12817401
3,,,,133,,,,,.12817401
3,,35600,,209,,,,,.12817401
3,,80000,,124,,,,,.12817401
3,,85000,,96,,,,,.12817401
3,,,,187,,,,,.12817401
3,,67000,,182,,,,,.12817401
3,2503.9089,122000,,118,,,,.97988892,.12817401
3,48567.316,198000,,91,,,,.80302614,.12817401
3,,146500,,109,,,,,.12817401
3,,,,83,,,,,.12817401
3,,270000,,101,,,,,.12817401
3,4832.894,111800,,152,,,,.95856321,.12817401
3,,46000,,153,,,,,.12817401
3,653.96039,78000,,155,,,,.99168563,.12817401
3,,,,156,,,,,.12817401
3,,,,161,,,,,.12817401
3,,16900,,122,,,,,.12817401
3,,,,113,,,,,.12817401
3,,,,72,,,,,.12817401
3,,81000,,129,,,,,.12817401
3,57157.723,300000,,134,,,,.83996505,.12817401
3,,153000,,134,,,,,.12817401
3,,13000,,153,,,,,.12817401
3,56752.781,124000,,135,,,,.6860199,.12817401
3,407.3916,,,149,,,,,.12817401
3,,10250,,178,,,,,.12817401
3,,150400,,152,,,,,.12817401
3,,45200,,78,,,,,.12817401
3,18468.924,,,146,,,,,.12817401
3,,70200,,188,,,,,.12817401
3,,,,164,,,,,.12817401
3,,,,78,,,,,.12817401
3,,35000,,175,,,,,.12817401
3,,70600,,158,,,,,.12817401
3,192.22911,,,131,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,95,,,,,.12817401
3,,35300,,176,,,,,.12817401
3,,58000,,157,,,,,.12817401
3,4358.9419,193000,,132,,,,.97791362,.12817401
3,748.46136,,,96,,,,,.12817401
3,,,,109,,,,,.12817401
3,,26000,,176,,,,,.12817401
3,,,,64,,,,,.12817401
3,,115000,,181,,,,,.12817401
3,,,,183,,,,,.12817401
3,24.244814,,,140,,,,,.12817401
3,5227.3467,78000,,91,,,,.93719196,.12817401
3,,48000,,72,,,,,.12817401
3,,,,164,,,,,.12817401
3,,,,139,,,,,.12817401
3,10378.221,214000,,134,,,,.95374674,.12817401
3,,35900,,142,,,,,.12817401
3,,89000,,141,,,,,.12817401
3,,,,101,,,,,.12817401
3,,,,166,,,,,.12817401
3,270.8475,,,91,,,,,.12817401
3,,,,131,,,,,.12817401
3,,65300,,194,,,,,.12817401
3,8988.6357,,,133,,,,,.12817401
3,3470.7263,,,108,,,,,.12817401
3,,,,87,,,,,.12817401
3,,,,113,,,,,.12817401
3,,140000,,150,,,,,.12817401
3,,45000,,106,,,,,.12817401
3,,78000,,124,,,,,.12817401
3,7540.375,108000,,68,,,,.93473816,.12817401
3,122.47404,100700,,100,,,,.99878526,.12817401
3,,,,122,,,,,.12817401
3,,,,107,,,,,.12817401
3,4132.8735,258000,,153,,,,.98423368,.12817401
3,482.86398,80700,,147,,,,.99405217,.12817401
3,,,,102,,,,,.12817401
3,,,,120,,,,,.12817401
3,,62000,,150,,,,,.12817401
3,,,,150,,,,,.12817401
3,,,,144,,,,,.12817401
3,,,,87,,,,,.12817401
3,,6500,,139,,,,,.12817401
3,860.75433,,,84,,,,,.12817401
3,1649.0039,108000,,153,,,,.98496109,.12817401
3,,,,177,,,,,.12817401
3,,,,113,,,,,.12817401
3,,,,127,,,,,.12817401
3,,,,211,,,,,.12817401
3,612.59772,10700,,138,,,,.94584817,.12817401
3,,104500,,157,,,,,.12817401
3,,,,70,,,,,.12817401
3,,,,80,,,,,.12817401
3,2072.1052,,,168,,,,,.12817401
3,,,,64,,,,,.12817401
3,,,,187,,,,,.12817401
3,,,,108,,,,,.12817401
3,,26500,,136,,,,,.12817401
3,39172.953,235000,,133,,,,.8571232,.12817401
3,,,,150,,,,,.12817401
3,,,,152,,,,,.12817401
3,,,,144,,,,,.12817401
3,,55000,,176,,,,,.12817401
3,,,,138,,,,,.12817401
3,,,,181,,,,,.12817401
3,4221.2793,,,149,,,,,.12817401
3,,,,170,,,,,.12817401
3,,,,132,,,,,.12817401
3,24932.6,,,89,,,,,.12817401
3,,57000,,98,,,,,.12817401
3,,20050,,158,,,,,.12817401
3,,81000,,125,,,,,.12817401
3,,,,113,,,,,.12817401
3,,,,95,,,,,.12817401
3,29008.252,265000,,113,,,,.90133524,.12817401
3,9128.0986,,,78,,,,,.12817401
3,2385.1196,70000,,170,,,,.9670496,.12817401
3,,,,131,,,,,.12817401
3,,20000,,188,,,,,.12817401
3,39506.848,170000,,113,,,,.81142932,.12817401
3,,142000,,187,,,,,.12817401
3,264.01254,,,123,,,,,.12817401
3,,30700,,165,,,,,.12817401
3,,,,109,,,,,.12817401
3,,82500,,132,,,,,.12817401
3,,,,121,,,,,.12817401
3,,,,69,,,,,.12817401
3,,,,177,,,,,.12817401
3,,,,112,,,,,.12817401
3,,,,190,,,,,.12817401
3,,,,99,,,,,.12817401
3,,,,113,,,,,.12817401
3,47621.18,308000,,113,,,,.86609012,.12817401
3,,,,119,,,,,.12817401
3,,,,174,,,,,.12817401
3,,,,160,,,,,.12817401
3,705.39526,,,155,,,,,.12817401
3,56101.418,,,157,,,,,.12817401
3,,,,160,,,,,.12817401
3,4903.1509,46000,,172,,,,.90367687,.12817401
3,,193000,,111,,,,,.12817401
3,,,,161,,,,,.12817401
3,4535.8354,51000,,158,,,,.91832596,.12817401
3,630.76453,75000,,144,,,,.99165994,.12817401
3,,,,80,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,159,,,,,.12817401
3,,60300,,121,,,,,.12817401
3,944.79846,,,189,,,,,.12817401
3,3754.8049,,,163,,,,,.12817401
3,1520.365,,,118,,,,,.12817401
3,,,,193,,,,,.12817401
3,,25500,,142,,,,,.12817401
3,,27000,,98,,,,,.12817401
3,,,,193,,,,,.12817401
3,,,,113,,,,,.12817401
3,10243.395,,,157,,,,,.12817401
3,31922.836,264000,,122,,,,.89212447,.12817401
3,,76000,,160,,,,,.12817401
3,,,,118,,,,,.12817401
3,,124000,,166,,,,,.12817401
3,13434.655,57000,,177,,,,.80926073,.12817401
3,,,,99,,,,,.12817401
3,,,,96,,,,,.12817401
3,922.4881,,,78,,,,,.12817401
3,624.79407,,,98,,,,,.12817401
3,,,,156,,,,,.12817401
3,,58800,,148,,,,,.12817401
3,,,,99,,,,,.12817401
3,,,,173,,,,,.12817401
3,,,,163,,,,,.12817401
3,,18000,,163,,,,,.12817401
3,,,,166,,,,,.12817401
3,,,,107,,,,,.12817401
3,,85500,,158,,,,,.12817401
3,,,,193,,,,,.12817401
3,,,,125,,,,,.12817401
3,,,,223,,,,,.12817401
3,,,,126,,,,,.12817401
3,,79000,,141,,,,,.12817401
3,3261.9106,,,108,,,,,.12817401
3,,,,167,,,,,.12817401
3,,99000,,181,,,,,.12817401
3,,27600,,111,,,,,.12817401
3,48349.063,,,83,,,,,.12817401
3,,,,183,,,,,.12817401
3,,39000,,121,,,,,.12817401
3,325.86182,,,108,,,,,.12817401
3,,,,120,,,,,.12817401
3,,56900,,121,,,,,.12817401
3,3667.75,50000,,196,,,,.93165821,.12817401
3,,,,136,,,,,.12817401
3,6168.1655,214000,,161,,,,.97198433,.12817401
3,,,,158,,,,,.12817401
3,,,,107,,,,,.12817401
3,,42000,,183,,,,,.12817401
3,,49000,,160,,,,,.12817401
3,,,,103,,,,,.12817401
3,,67000,,95,,,,,.12817401
3,,27000,,72,,,,,.12817401
3,,,,174,,,,,.12817401
3,,132000,,150,,,,,.12817401
3,,,,147,,,,,.12817401
3,,,,98,,,,,.12817401
3,,,,108,,,,,.12817401
3,,,,124,,,,,.12817401
3,793.91663,66000,,152,,,,.98811394,.12817401
3,597.96967,80000,,81,,,,.99258083,.12817401
3,,75000,,167,,,,,.12817401
3,,,,72,,,,,.12817401
3,,70000,,107,,,,,.12817401
3,,,,178,,,,,.12817401
3,32771.559,,,193,,,,,.12817401
3,,138000,,66,,,,,.12817401
3,,93200,,115,,,,,.12817401
3,,30000,,149,,,,,.12817401
3,,,,176,,,,,.12817401
3,,,,115,,,,,.12817401
3,,42000,,118,,,,,.12817401
3,,,,153,,,,,.12817401
3,,,,122,,,,,.12817401
3,,,,183,,,,,.12817401
3,,,,89,,,,,.12817401
3,,,,127,,,,,.12817401
3,,33000,,125,,,,,.12817401
3,228.49217,76000,,180,,,,.99700254,.12817401
3,,,,75,,,,,.12817401
3,,,,151,,,,,.12817401
3,6157.0469,,,156,,,,,.12817401
3,311.88486,,,145,,,,,.12817401
3,15279.192,34000,,170,,,,.68994635,.12817401
3,54935.594,227000,,111,,,,.80514842,.12817401
3,80.134483,25000,,156,,,,.99680483,.12817401
3,,30050,,149,,,,,.12817401
3,483.99268,,,107,,,,,.12817401
3,4339.6431,,,152,,,,,.12817401
3,,18000,,160,,,,,.12817401
3,,,,157,,,,,.12817401
3,,90178,,129,,,,,.12817401
3,,,,131,,,,,.12817401
3,,,,144,,,,,.12817401
3,,,,115,,,,,.12817401
3,,,,108,,,,,.12817401
3,,37000,,183,,,,,.12817401
3,,,,185,,,,,.12817401
3,2004.5881,350000,,133,,,,.99430519,.12817401
3,,,,176,,,,,.12817401
3,,59000,,123,,,,,.12817401
3,,,,201,,,,,.12817401
3,58476.734,425000,,134,,,,.87904954,.12817401
3,,,,128,,,,,.12817401
3,,,,157,,,,,.12817401
3,,107000,,122,,,,,.12817401
3,,5450,,169,,,,,.12817401
3,,,,143,,,,,.12817401
3,,,,154,,,,,.12817401
3,,,,135,,,,,.12817401
3,3891.5291,185000,,78,,,,.97939807,.12817401
3,,,,87,,,,,.12817401
3,1672.9733,,,123,,,,,.12817401
3,,66200,,190,,,,,.12817401
3,,,,58,,,,,.12817401
3,,,,132,,,,,.12817401
3,,65000,,131,,,,,.12817401
3,531.10901,,,91,,,,,.12817401
3,14056.896,,,118,,,,,.12817401
3,4096.2354,,,81,,,,,.12817401
3,7265.9121,152000,,124,,,,.95437872,.12817401
3,,63500,,137,,,,,.12817401
3,,50000,,211,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,68,,,,,.12817401
3,,138500,,157,,,,,.12817401
3,,28000,,184,,,,,.12817401
3,,,,92,,,,,.12817401
3,,,,82,,,,,.12817401
3,,,,93,,,,,.12817401
3,,38000,,132,,,,,.12817401
3,,60700,,155,,,,,.12817401
3,,64000,,115,,,,,.12817401
3,,,,164,,,,,.12817401
3,37267.004,267000,,73,,,,.87751877,.12817401
3,,,,67,,,,,.12817401
3,369.84225,,,78,,,,,.12817401
3,,41000,,136,,,,,.12817401
3,651.22736,20700,,94,,,,.96949929,.12817401
3,,144000,,133,,,,,.12817401
3,,,,132,,,,,.12817401
3,741.66388,,,171,,,,,.12817401
3,,,,168,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,155,,,,,.12817401
3,,,,99,,,,,.12817401
3,,,,82,,,,,.12817401
3,,112000,,131,,,,,.12817401
3,2642.3945,160000,,167,,,,.98375332,.12817401
3,,,,209,,,,,.12817401
3,,,,102,,,,,.12817401
3,,,,149,,,,,.12817401
3,,45300,,112,,,,,.12817401
3,19.650957,,,157,,,,,.12817401
3,,83000,,125,,,,,.12817401
3,,,,139,,,,,.12817401
3,,27000,,162,,,,,.12817401
3,,,,131,,,,,.12817401
3,,,,121,,,,,.12817401
3,6545.6006,325000,,165,,,,.98025733,.12817401
3,,,,105,,,,,.12817401
3,,58000,,121,,,,,.12817401
3,,,,113,,,,,.12817401
3,,13500,,133,,,,,.12817401
3,80.501541,154000,,144,,,,.99947757,.12817401
3,4597.8193,40000,,120,,,,.89690483,.12817401
3,324.36179,,,158,,,,,.12817401
3,,,,64,,,,,.12817401
3,4244.2837,262000,,146,,,,.98405868,.12817401
3,455.57797,,,102,,,,,.12817401
3,,47800,,186,,,,,.12817401
3,,,,173,,,,,.12817401
3,,51000,,163,,,,,.12817401
3,,,,83,,,,,.12817401
3,,,,94,,,,,.12817401
3,,45000,,184,,,,,.12817401
3,,30150,,58,,,,,.12817401
3,,39700,,174,,,,,.12817401
3,,56000,,152,,,,,.12817401
3,,50000,,115,,,,,.12817401
3,41868.672,22000,,113,,,,.34445682,.12817401
3,4205.5537,60700,,88,,,,.93520504,.12817401
3,47264.594,468000,,96,,,,.90827119,.12817401
3,,,,107,,,,,.12817401
3,,81000,,150,,,,,.12817401
3,,,,160,,,,,.12817401
3,,,,148,,,,,.12817401
3,398.44553,,,178,,,,,.12817401
3,,,,58,,,,,.12817401
3,,,,126,,,,,.12817401
3,,,,105,,,,,.12817401
3,,85000,,166,,,,,.12817401
3,2953.9072,187000,,136,,,,.98444933,.12817401
3,324.24423,,,114,,,,,.12817401
3,,,,127,,,,,.12817401
3,302.96735,,,187,,,,,.12817401
3,,,,160,,,,,.12817401
3,,,,141,,,,,.12817401
3,,170500,,164,,,,,.12817401
3,2103.3374,158000,,113,,,,.9868626,.12817401
3,,7200,,165,,,,,.12817401
3,4722.7935,,,91,,,,,.12817401
3,,3800,,117,,,,,.12817401
3,4450.9253,22000,,133,,,,.83172894,.12817401
3,,,,146,,,,,.12817401
3,,70000,,180,,,,,.12817401
3,,,,148,,,,,.12817401
3,,43200,,89,,,,,.12817401
3,,160000,,126,,,,,.12817401
3,8350.1279,46500,,123,,,,.84776467,.12817401
3,,90000,,155,,,,,.12817401
3,,,,163,,,,,.12817401
3,,,,58,,,,,.12817401
3,30290.121,142000,,155,,,,.82419121,.12817401
3,912.74719,16500,,134,,,,.94758165,.12817401
3,,90357,,103,,,,,.12817401
3,,,,147,,,,,.12817401
3,,59000,,187,,,,,.12817401
3,,91000,,105,,,,,.12817401
3,,100357,,172,,,,,.12817401
3,,20300,,184,,,,,.12817401
3,,,,122,,,,,.12817401
3,,4111,,145,,,,,.12817401
3,,,,209,,,,,.12817401
3,,25350,,167,,,,,.12817401
3,,,,97,,,,,.12817401
3,,,,141,,,,,.12817401
3,,36000,,111,,,,,.12817401
3,,50400,,197,,,,,.12817401
3,,,,83,,,,,.12817401
3,3901.1499,255000,,132,,,,.98493189,.12817401
3,,85000,,120,,,,,.12817401
3,,,,107,,,,,.12817401
3,,55000,,187,,,,,.12817401
3,,38000,,154,,,,,.12817401
3,2697.2234,515000,,157,,,,.99478996,.12817401
3,,,,127,,,,,.12817401
3,,,,101,,,,,.12817401
3,12645.317,114000,,125,,,,.90015173,.12817401
3,552.00574,,,182,,,,,.12817401
3,,8300,,69,,,,,.12817401
3,,65000,,173,,,,,.12817401
3,,,,140,,,,,.12817401
3,,,,91,,,,,.12817401
3,1223.8416,247000,,101,,,,.99506962,.12817401
3,,,,129,,,,,.12817401
3,11220.098,29000,,202,,,,.72103256,.12817401
3,,10200,,161,,,,,.12817401
3,,,,186,,,,,.12817401
3,258.92496,225000,,67,,,,.99885052,.12817401
3,38908.543,,,139,,,,,.12817401
3,971.19641,,,121,,,,,.12817401
3,,70000,,184,,,,,.12817401
3,4775.7314,460000,,131,,,,.98972464,.12817401
3,,,,150,,,,,.12817401
3,,50600,,108,,,,,.12817401
3,,,,122,,,,,.12817401
3,,,,117,,,,,.12817401
3,,,,169,,,,,.12817401
3,,,,138,,,,,.12817401
3,,,,117,,,,,.12817401
3,9193.4941,,,150,,,,,.12817401
3,,36000,,168,,,,,.12817401
3,,,,157,,,,,.12817401
3,,123000,,121,,,,,.12817401
3,753.58746,,,153,,,,,.12817401
3,,,,118,,,,,.12817401
3,,308200,,113,,,,,.12817401
3,,47100,,166,,,,,.12817401
3,,,,147,,,,,.12817401
3,6939.2437,120000,,179,,,,.94533414,.12817401
3,,,,78,,,,,.12817401
3,,101000,,154,,,,,.12817401
3,,,,149,,,,,.12817401
3,,57500,,129,,,,,.12817401
3,,,,82,,,,,.12817401
3,3594.9124,189500,,98,,,,.98138267,.12817401
3,,,,128,,,,,.12817401
3,2271.0195,82000,,187,,,,.97305101,.12817401
3,,47000,,95,,,,,.12817401
3,4904.4897,,,156,,,,,.12817401
3,,,,69,,,,,.12817401
3,,,,194,,,,,.12817401
3,,,,108,,,,,.12817401
3,,,,127,,,,,.12817401
3,,82000,,110,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,143,,,,,.12817401
3,,,,164,,,,,.12817401
3,,9500,,68,,,,,.12817401
3,,,,140,,,,,.12817401
3,,159000,,167,,,,,.12817401
3,,30200,,164,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,179,,,,,.12817401
3,,,,167,,,,,.12817401
3,,30400,,98,,,,,.12817401
3,7330.5283,,,130,,,,,.12817401
3,413.35693,,,72,,,,,.12817401
3,,,,38,,,,,.12817401
3,,,,69,,,,,.12817401
3,,,,175,,,,,.12817401
3,,,,163,,,,,.12817401
3,,,,113,,,,,.12817401
3,,,,150,,,,,.12817401
3,,,,66,,,,,.12817401
3,,,,118,,,,,.12817401
3,,25200,,211,,,,,.12817401
3,58476.734,90000,,136,,,,.60615557,.12817401
3,977.43829,,,81,,,,,.12817401
3,,7500,,210,,,,,.12817401
3,21574.189,,,152,,,,,.12817401
3,58476.734,330000,,72,,,,.84947175,.12817401
3,,,,189,,,,,.12817401
3,,52120,,49,,,,,.12817401
3,,108000,,112,,,,,.12817401
3,21037.695,214000,,128,,,,.91049224,.12817401
3,3617.6921,,,93,,,,,.12817401
3,3085.3491,130800,,164,,,,.97695529,.12817401
3,,166500,,159,,,,,.12817401
3,55902.758,202000,,129,,,,.78324097,.12817401
3,,34000,,191,,,,,.12817401
3,,,,136,,,,,.12817401
3,,45300,,193,,,,,.12817401
3,13250.829,,,90,,,,,.12817401
3,,25500,,102,,,,,.12817401
3,,51500,,133,,,,,.12817401
3,,,,123,,,,,.12817401
3,,60150,,133,,,,,.12817401
3,22596.867,215000,,168,,,,.90489411,.12817401
3,,60200,,175,,,,,.12817401
3,,125000,,168,,,,,.12817401
3,,,,93,,,,,.12817401
3,38.614014,,,133,,,,,.12817401
3,,35900,,118,,,,,.12817401
3,,10500,,150,,,,,.12817401
3,554.26361,,,120,,,,,.12817401
3,1945.839,,,74,,,,,.12817401
3,,,,126,,,,,.12817401
3,,,,103,,,,,.12817401
3,,,,160,,,,,.12817401
3,,10500,,97,,,,,.12817401
3,,,,156,,,,,.12817401
3,,,,94,,,,,.12817401
3,,264000,,175,,,,,.12817401
3,,,,157,,,,,.12817401
3,9228.7168,68000,,99,,,,.88050151,.12817401
3,,,,94,,,,,.12817401
3,,,,107,,,,,.12817401
3,4916.4434,,,155,,,,,.12817401
3,,,,141,,,,,.12817401
3,,17500,,155,,,,,.12817401
3,8088.1694,,,153,,,,,.12817401
3,,,,132,,,,,.12817401
3,,,,241,,,,,.12817401
3,,225000,,173,,,,,.12817401
3,,93500,,123,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,120,,,,,.12817401
3,3431.8079,144500,,99,,,,.9768014,.12817401
3,396.4812,,,152,,,,,.12817401
3,,,,109,,,,,.12817401
3,,,,118,,,,,.12817401
3,6377.4219,65000,,89,,,,.9106521,.12817401
3,,,,133,,,,,.12817401
3,,,,195,,,,,.12817401
3,,165000,,162,,,,,.12817401
3,,,,145,,,,,.12817401
3,,,,171,,,,,.12817401
3,,,,170,,,,,.12817401
3,,,,123,,,,,.12817401
3,,,,162,,,,,.12817401
3,,,,133,,,,,.12817401
3,4879.939,,,107,,,,,.12817401
3,,,,82,,,,,.12817401
3,,101400,,197,,,,,.12817401
3,,26000,,150,,,,,.12817401
3,5045.4355,,,111,,,,,.12817401
3,,,,99,,,,,.12817401
3,,,,95,,,,,.12817401
3,2984.574,170000,,143,,,,.9827466,.12817401
3,,15800,,163,,,,,.12817401
3,,20700,,120,,,,,.12817401
3,,43000,,173,,,,,.12817401
3,,,,187,,,,,.12817401
3,,,,117,,,,,.12817401
3,,,,115,,,,,.12817401
3,38881.352,107000,,171,,,,.73347276,.12817401
3,,,,133,,,,,.12817401
3,4628.9604,240000,,151,,,,.98107761,.12817401
3,816.78778,,,114,,,,,.12817401
3,,,,169,,,,,.12817401
3,,95000,,100,,,,,.12817401
3,,520000,,117,,,,,.12817401
3,,,,182,,,,,.12817401
3,,,,118,,,,,.12817401
3,,6500,,177,,,,,.12817401
3,,22000,,151,,,,,.12817401
3,,,,174,,,,,.12817401
3,,,,78,,,,,.12817401
3,,33000,,80,,,,,.12817401
3,,,,115,,,,,.12817401
3,,,,169,,,,,.12817401
3,,,,164,,,,,.12817401
3,,,,128,,,,,.12817401
3,,,,126,,,,,.12817401
3,18379.541,,,159,,,,,.12817401
3,1577.8051,,,82,,,,,.12817401
3,29.008354,,,185,,,,,.12817401
3,,,,176,,,,,.12817401
3,27455.045,93000,,182,,,,.77207226,.12817401
3,,131000,,149,,,,,.12817401
3,1317.0927,94000,,98,,,,.98618197,.12817401
3,234.74629,212000,,157,,,,.99889392,.12817401
3,592.38165,,,130,,,,,.12817401
3,3407.333,,,109,,,,,.12817401
3,,,,153,,,,,.12817401
3,,26781,,180,,,,,.12817401
3,,35600,,124,,,,,.12817401
3,,60000,,173,,,,,.12817401
3,,127000,,167,,,,,.12817401
3,,,,123,,,,,.12817401
3,927.12952,,,153,,,,,.12817401
3,,,,137,,,,,.12817401
3,,,,95,,,,,.12817401
3,2816.3013,,,141,,,,,.12817401
3,,,,98,,,,,.12817401
3,,,,116,,,,,.12817401
3,,,,93,,,,,.12817401
3,926.00012,19000,,115,,,,.95352805,.12817401
3,9020.1172,133000,,182,,,,.93648702,.12817401
3,,,,122,,,,,.12817401
3,2406.033,77000,,188,,,,.96969962,.12817401
3,,,,122,,,,,.12817401
3,,100200,,130,,,,,.12817401
3,2886.8894,,,185,,,,,.12817401
3,22801.311,220000,,130,,,,.90609068,.12817401
3,,,,121,,,,,.12817401
3,,54000,,127,,,,,.12817401
3,971.91656,35000,,103,,,,.97298121,.12817401
3,,60000,,82,,,,,.12817401
3,,,,49,,,,,.12817401
3,,,,132,,,,,.12817401
3,,,,54,,,,,.12817401
3,,40800,,145,,,,,.12817401
3,,101000,,181,,,,,.12817401
3,,,,120,,,,,.12817401
3,,,,112,,,,,.12817401
3,,30357,,166,,,,,.12817401
3,,,,186,,,,,.12817401
3,,,,129,,,,,.12817401
3,,78000,,189,,,,,.12817401
3,,,,116,,,,,.12817401
3,,254000,,133,,,,,.12817401
3,,,,125,,,,,.12817401
3,,78000,,160,,,,,.12817401
3,,50500,,177,,,,,.12817401
3,,,,186,,,,,.12817401
3,964.76184,150000,,137,,,,.99360937,.12817401
3,,116000,,136,,,,,.12817401
3,4259.0513,310000,,118,,,,.98644733,.12817401
3,24409.186,308000,,73,,,,.92656887,.12817401
3,,,,156,,,,,.12817401
3,,60500,,175,,,,,.12817401
3,2279.6565,,,134,,,,,.12817401
3,,,,117,,,,,.12817401
3,,,,178,,,,,.12817401
3,,,,154,,,,,.12817401
3,,,,158,,,,,.12817401
3,,35300,,112,,,,,.12817401
3,54911.922,215000,,127,,,,.79655617,.12817401
3,,,,72,,,,,.12817401
3,,60500,,161,,,,,.12817401
3,,,,168,,,,,.12817401
3,,,,108,,,,,.12817401
3,,,,87,,,,,.12817401
3,,,,160,,,,,.12817401
3,,,,107,,,,,.12817401
3,,124000,,134,,,,,.12817401
3,24286.539,,,138,,,,,.12817401
3,,82000,,113,,,,,.12817401
3,,,,115,,,,,.12817401
3,,69000,,153,,,,,.12817401
3,29823.711,217000,,156,,,,.87917,.12817401
3,,,,147,,,,,.12817401
3,,225000,,149,,,,,.12817401
3,227.20828,26000,,153,,,,.99133694,.12817401
3,,,,127,,,,,.12817401
3,14281.948,,,131,,,,,.12817401
3,,,,87,,,,,.12817401
3,,165000,,140,,,,,.12817401
3,3985.3977,77000,,171,,,,.95078868,.12817401
3,,,,113,,,,,.12817401
3,,,,96,,,,,.12817401
3,,,,87,,,,,.12817401
3,19.650957,296000,,132,,,,.9999336,.12817401
3,,,,149,,,,,.12817401
3,,,,144,,,,,.12817401
3,3578.2729,205000,,153,,,,.98284447,.12817401
3,,,,175,,,,,.12817401
3,,,,155,,,,,.12817401
3,,44800,,109,,,,,.12817401
3,,,,38,,,,,.12817401
3,,23000,,151,,,,,.12817401
3,,,,112,,,,,.12817401
3,,,,135,,,,,.12817401
3,4453.4526,290000,,113,,,,.9848755,.12817401
3,,30600,,171,,,,,.12817401
3,,,,156,,,,,.12817401
3,,23000,,108,,,,,.12817401
3,,66000,,166,,,,,.12817401
3,,,,102,,,,,.12817401
3,,,,70,,,,,.12817401
3,,107170,,144,,,,,.12817401
3,,,,182,,,,,.12817401
3,,,,150,,,,,.12817401
3,,,,171,,,,,.12817401
3,,,,108,,,,,.12817401
3,1208.7859,125000,,133,,,,.99042231,.12817401
3,6608.332,87500,,116,,,,.92977953,.12817401
3,,40500,,120,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,107,,,,,.12817401
3,,123000,,174,,,,,.12817401
3,,17000,,149,,,,,.12817401
3,351.86237,,,185,,,,,.12817401
3,,,,162,,,,,.12817401
3,,60500,,157,,,,,.12817401
3,,,,186,,,,,.12817401
3,,52000,,149,,,,,.12817401
3,,46200,,142,,,,,.12817401
3,,,,82,,,,,.12817401
3,,,,131,,,,,.12817401
3,,,,113,,,,,.12817401
3,,,,140,,,,,.12817401
3,,,,135,,,,,.12817401
3,,,,167,,,,,.12817401
3,,,,93,,,,,.12817401
3,,,,99,,,,,.12817401
3,626.64886,30200,,152,,,,.97967184,.12817401
3,,8500,,187,,,,,.12817401
3,305.96509,200112,,144,,,,.99847335,.12817401
3,3844.9377,,,162,,,,,.12817401
3,,,,186,,,,,.12817401
3,,41000,,179,,,,,.12817401
3,,,,95,,,,,.12817401
3,,5200,,102,,,,,.12817401
3,,73300,,201,,,,,.12817401
3,3662.6689,,,81,,,,,.12817401
3,,,,152,,,,,.12817401
3,1494.6035,,,156,,,,,.12817401
3,,,,83,,,,,.12817401
3,,,,174,,,,,.12817401
3,,,,135,,,,,.12817401
3,,,,81,,,,,.12817401
3,,,,107,,,,,.12817401
3,10762.292,15000,,196,,,,.5822463,.12817401
3,,50200,,192,,,,,.12817401
3,,,,173,,,,,.12817401
3,,,,153,,,,,.12817401
3,,,,159,,,,,.12817401
